4504127917258220;АКФ Дент, стоматологическая клиника;Профсоюзная, 104;4f1fbc83e4b00a97bdfd4725;Детская стоматология АКФ-Дент;Профсоюзная, 104;
70000001006404000;Девять, жилой комплекс;Яничкин проезд, к4;546c4aa7498ebc466c1a119d;ЖК Девять;Яничкин Проезд;
4504127908458730;Время спорта, фитнес-клуб;Пятницкое шоссе, 25 к1;4ecd0d0630f84584a048c0ce;Время спорта;Пятницкое ш., 25 корпус 1, город Москва, Россия;
4504127914981640;Pinocchio, сеть ресторанов;Тараса Шевченко набережная, 23а;4bf5553fe5eba593ca9e2090;Pinocchio;наб. Тараса Шевченко, 23а;
4504127909346940;Хлеб & Co, сеть кулинарий-кондитерских;Осенний бульвар, 20 к1;4b8d1514f964a5201ee732e3;Хлеб & Co;Осенний бул., 20, к. 1;
4504127909312400;Ralfservice, автосервис;Тропаревская, вл4;516f8faa498e907d63e83f01;Ralf Service;Тропаревская Улица;
4504127918354130;Жан Жак, салон красоты;Краснопролетарская, 9 к2;4ed50008b8f70c8aa747c88f;Жан Жак;ул. Краснопролетарская, 9/2;
70000001007138400;Александр, гостиница;Граничная, 4 ст2;4f607834e4b066d8c5180673;У Александра;ул. Граничная, 4;
4504127908550830;Измайлово, лыжный клуб;Измайловский проспект, 77 к2;526b541911d26e6b1f1c19c2;Лыжный клуб Измаилово;Измайловский пр-т д77 к2;
4504127909347520;Sanleo, салон красоты;Киевская, 20;4eace971775bad292f36e56a;San-Leo;Киевская ул., 20;
4504127908408980;Детский сад №1783;Нагорная, 32 к2;5090b5e7e4b005e8125e0c51;Детский сад 1783;Ул. Нагорная 32к2;
70000001007451000;Hashtag, антикафе;Краснопролетарская, 8;54a9a263498ea948a45f3c48;Hashtag time club;Краснопролетарская 8;
4504128908603750;На Ярцевской, парикмахерская;Ярцевская, 25а;503b0148e4b06e9ad53acd03;Памятник Ходже Насреддину;Ярцевская ул., 25а;
4504127908487750;Парикмахерская контора;Сретенка, 26;4ee30768aa1fd7f753189121;Парикмахерская контора Влада Лисовца;ул. Сретенка, 26, стр. 1;
4504127908393850;Фэнтэзи, студия красоты;Варшавское шоссе, 66;51dd488a498eadcc7aa53c4d;Студия Фэнтэзи;Фруктовая 66;
4504127908371970;Гимназия №1452, Богородская, с дошкольным отделением;Гражданская 1-я, 94;4ee71e2ba69d89905e858b05;Гимназия №1797;1-я Гражданская ул., 94;
4504127921560580;Отдых, развлекательный центр;Солнечная, 1;4f6330b2e4b036e3e6bea209;Отдых;Солнечная ул., 1;
70000001007400700;Очень вкусно, кафе;Вавилова, 46;5242a727498efae2c41e1fef;Очень вкусно;ул. Дмитрия Ульянова, 5;
4504127908858930;Витаминка, детский досуговый центр;Лесная, 4;51bc14ac498ebcce4a43cd94;Витаминка детский сад;Лесная, 4;
4504127908998920;Тополёк, кафе;Суворова, 3/2;4e7b4530b8f7c1028623608c;"Кафе ""Тополек""";улица Суворова 1/16;
4504128908846000;Funyear club, антикафе;Подсосенский пер, 14 ст2;4d9883d1454edcb3a20ad26a;Spa home club;Казарменный переулок, 5, стр. 2;
4504127908611280;Эпифит, салон красоты;Страстной бульвар, 4/3 ст5;50d1a92de4b0abad1f0c4554;"Салон красоты ""Эпифит""";Страстной бул., 4, стр. 3;
4504127915543200;Subway, сеть кафе и киосков быстрого питания;МКАД 13 км, 2;4f27f1c6e4b0a189d847821a;АЗС Нефтьмагистраль;13 км МКАД;
4504127908938410;Виноградник, ресторан;Завода Серп и Молот проезд, 5 ст1;4e57bef2b0fb4c4d61f4d7e0;Виноградник;пр. Завода «Серп и Молот», 5, стр. 1а;
4504127920083829;Мери Попинс, салон-парикмахерская;Васильцовский Стан, 5 к1;;;
4504128908446040;Драйвер, автотехцентр;Архитектора Власова, 4 ст6;4c167ecb96040f47d8ee72a5;Автосервис Драйвер;ул. Архитектора Власова, 4;
4504127916229110;Второе дыхание, кафе;Пятницкий пер, 8;4c1b987963750f477918b567;Второе дыхание;Пятницкий пер., 8;
4504127915940410;McDonald`s, сеть ресторанов быстрого питания;Октябрьский проспект, 142а;4ce63295708460fcf95886c3;McDonald's;Октябрьский просп., 142;
4504127908434220;Ветмир, ветеринарный центр;Осенний бульвар, 5 к1;4e05b2d2ae60a90eabbdc75b;Ветмир;Осенний бул., 5, корп. 1;
4504127909386400;Всё для свадьбы, праздничное агентство;Большая Семёновская, 42 ст6;515c5aeee4b045a6e4f4e1f8;"Свадебный салон "" Все для свадьбы""";Большая Семеновская , дом 42;
4504127909044680;Клеопатра, центр красоты;Говорова, 34;4e7893ea8998834aa42160a5;Клеопатра;Говорова, 34;
4504127908766530;Малахит, кафе;Средняя Первомайская, 3;4df9ca782271faf21fed75be;Малахит;Средняя первомайская 3;
4504127910646050;Avantage, салон красоты;Азовская, 24 к3;51b83339498e439d4f532973;Салон красоты Avantage;ул. Азовская;
70000001006698500;Атака, стоматологический центр;Дугина, 28/12;508e98cbe4b0e9aafb7e978f;Атака;ул. Дугина, 28/12;
4504127916534440;Art Wedding, студия свадебных услуг;Никольская, 4/5;5124d042e4b023465633ca6f;Art Wedding;Никольская, д.4, оф.323;
4504127911458060;Modus, пиццерия;Тружеников 1-й пер, вл2;545a84c8498e188c2f3a4452;Modus Pizzeria;1-й Тружеников пер., вл. 2;
4504127908780840;Пипони, сеть пиццерий;Энтузиастов шоссе, 53;4e8743eeb803e61614b7e510;Piponi;Шоссе Энтузиастов, 53;
4504128908550510;Винегрет Кафе, ресторан;Климентовский пер, 14;5167e259498ee635486e9d96;Винегрет;Климентовский пер., 14;
4504127908924460;Премьер, медицинский центр;Ленинская Слобода, 17;4ed22a196c2510ace30b0d90;Премьер;ул. Ленинская Слобода, 17;
4504128908559240;Шашлычный двор, бистро;Краснополянская, 28Б;50083edbe4b092ccf328e7b1;Старый Дворик;ул. Спортивная, д. 3а;
70000001007434801;Развитие XXI век, частный детский сад;Профсоюзная, 27 к4;;;
4504127908400120;Романтика, салон-парикмахерская;Можайское шоссе, 22;5017d7bde4b00fe985402a98;Романтика;Можайское ш., 22;
4504128908433860;Тайрай, сеть SPA-салонов;Малый Гнездниковский пер, 9/8 ст3а;5136e457e4b0152ea3e38f8f;ТайРай;Малый Гнездниковский пер., 9/8, стр. 3А;
4504127916707380;Лаодика, стоматологическая клиника;Истринская, 8 к3;50b09ad2e4b0bcea5db4f2f4;Лаодика;Истринская Улица, д.8 , корп. 3;
4504127908875250;Грандъ Александер, ресторан;Тверская, 26;4ca2d360f832a1cdf28a98e5;Moscow Marriott Grand Hotel;Тверская ул., 26/1;
4504127908464360;Музей-квартира А.Н. Толстого;Спиридоновка, 2/6;515eeccce4b04a2b2f1e95b0;Музей-квартира А. Н. Толстого;ул. Спиридоновка, 2/6;
4504127911766590;Bossa Nova, дом танца;Малый Татарский пер, 8;4d5428bc2f638cfa88396b6a;Дом Танца BossaNova;Малый Татарский переулок;
70000001017465800;Особняк, театр;Библиотечная, 23;4da07781e8a6721ef32538a5;Театральный Особнякъ;ул. Библиотечная, 23;
4504127916085200;Семь мастеров, салон красоты;Победы, 6е;51728f2be4b00121ed02cb21;Парикмахерская СЕМЬ МАСТЕРОВ;МО, Краснознаменск, ул. Победы 6м;
4504127909052840;Аист, ветеринарный центр;Советская, 1;50c62721e4b09269c6fde4e5;"Ветеринарная Клиника ""Аист""";Советская Ул. Д1;
4504127908630410;АвтоСпецЦентр KIA, дилерский центр;Каширское шоссе, 39 ст1;4f65c6dde4b036e3e92dbfc1;Kia Motors;Каширское ш., 39;
4504127920886852;Кремлевская школа верховой езды;Путилковское шоссе, ст4;4d6524e56d943704d76173bf;Кремлевская школа верховой езды;Путилковское ш., стр. 4
4504127916150450;Romantic, ресторан;Кутузовский проспект, 2/1 ст1;51f56e0e498ed0ba4914fcb0;Romantic;Radisson Royal Hotel;
4504127909023340;Сауна на Марксистской, 34 к4;Марксистская, 34 к4;52b72005498edd84a888e94e;Сауна На Таганке;Марксистская улица, 34;
4504127919974520;Андиамо, ресторан;Остоженка, 53/6;4ead6ca7e300f9b9193ef698;Андиамо;ул. Остоженка, 53/6;
4504127908358423;Средняя общеобразовательная школа №870 с дошкольным отделением;Весёлая, 35 к1;;;
4504127916505826;Планета детства, центр развития и воспитания детей;Севастопольский проспект, 27 к2;509bd18ae4b04bb29421f470;Детский Сад Планета Детства;Севастопольский Пр. 27/2
4504128908858630;LikeHome, сеть гостиничных апартаментов;Комсомольский проспект, 27;4d68f3c56297721e9456c2b5;Y_V_V Home;Мичуринский Проспект 31\4;
4504127915753340;Делюкс, пиццерия;3 Почтовое отделение, 65;4fa02196e4b02548288b6132;Пицца Делюкс;3-е почтовое отделение д. 65, стр. 2;
4504127908978990;Экспрессо, сеть кафе;Полевая, 9а;4cb2562a562d224b28162688;Пиццерия Экспрессо;Полевая ул., 9а;
4504127908943930;Золотое время, банкетный зал;Севанская, 15 к1;4e195932fa761946459a527a;"Ресторан ""Золотое Время""";Севанская, 15-1;
4504128908830657;7 Миля, строящийся коттеджный поселок;7 Миля кп, вл3и стр;;;
4504127916824200;Евромедгарант, медицинский центр;Гагарина, 17;4f3000d5e4b094acc75b0b1c;Евромедгарант;Улица Гагарина Дом 17;
4504128908764080;Златовласка, студия красоты;Строгинский бульвар, 1;527f83bc11d21e906a1d02e2;Златовласка;ТЦ Дарья;
4504127908868480;Комплекс denta, стоматологическая клиника;Болдырева, 3;51bc1f77498e54bba866c1aa;Denta Комплекс;Болдырева 3;
4504127908410230;Денто-Эния, стоматологический центр;Ратная, 8 к2;51adf000498e0975809f226a;Компания Эния;Ратная 8 Корпус 2;
4504127908918440;Семь Красавиц, ресторан;Тамбовская, 4;4f8bbdf3e4b0e81f698c8a16;Ресторан «Семь красавиц»;Тамбовская ул., 4;
70000001007017700;ТОЧКА красоты, сеть парикмахерских;Саянская, 8а;4fc79a92e4b0927959dcbf0c;Салон Красоты Успех;Саянская Улица;
4504128908578790;Твой стиль, салон красоты;Школьная, 16;50fab14ae4b0fb419e2c36e3;"салон красоты ""Твой Стиль""";Ивантеевка Школьная 16;
4504127908496240;Ортодонт-Центр, сеть стоматологических клиник;Павловская, 18;4e12bd03e4cdef074b7ee91c;Ортодонт Центр;Павловская, 18;
70000001007239000;Nail Club, ногтевая студия;Южная, 15;5439378a498ecacff4fecf8d;Nail Club;Южная д.15;
4504127908381330;11, кафе;Генерала Белобородова, 9;54400d03498eebfe373f7d88;Кафе/11;Белобородова 11;
4504127912325550;Крошка Картошка, сеть кафе и киосков быстрого питания;Варшавское шоссе, 97;4f3f88fce4b00d12ef40ce19;Крошка Картошка;ТЦ «Ритейл Парк»;
4504127921032850;У Сан Саныча, кафе;Нижние Поля, 20 ст1;4c10d2636b7e2d7fa2262835;Кафе Сан-Саныч;Россия, 109382;
4504128908711270;Компания Станконормаль, ООО, автотехцентр;Донской 2-й проезд, 10 ст3;502a21d0e4b06079cd4d3a4a;"Завод ""Станконормаль""";2-ой Донской проезд, 10;
4504127908377040;Виола, стоматологический центр;Генерала Тюленева, 29а;50f6c951e4b06699c1335cb9;"Салон Красоты ""Виола""";Улица Генерала Тюленева;
4504128908401090;Песто кафе, ресторан;Мира проспект, 112а;507ab54f498e98df0f6f51e4;Песто кафе;ул. Проспект мира 112;
4504128908661870;МИЛА, салон-парикмахерская;Вятский 4-й пер, 18 к3;5252544611d2484f5f843c3d;"Студия Красоты ""Мила""";4-ый Вятский пер., д18, к.3;
4504127918185000;Cantina Mariachi, мексиканский ресторан;Пресненская набережная, 2;4dc9685ed164c28eea82d06e;Cantina Mariachi;ТРЦ «Афимолл Сити»;
4504127914666880;Евро-Мед, сеть многопрофильных клиник;Красина, 14 ст2;4dc51068ae608779d130ff43;Евро-Мед;ул. Красина, 14, стр. 2;
4504127908369930;Канадская стоматология, стоматологический центр;Дербеневская набережная, 1/2;4e1eb798d22d7c148ce40fac;Канадская Стоматология;Дербеневская наб 1/2;
70000001007146100;Ека, сеть автомоек;Грибаново д, 26 ст1;519745d6498e50036983762a;АЗС EKA;пос. Грибаново;
4504128908500135;McDonald`s, сеть ресторанов быстрого питания;Новосходненское шоссе, 140;50e7123ce4b0112de97361d4;McDonald's;ул. Горетовская, 1
4504127909211600;McDonald`s, сеть ресторанов быстрого питания;Ярославское шоссе, 101;4c7d2ebb3b22a1cd23175e9e;McDonald's;Ярославское ш., 101;
4504127918104190;Япоша, сеть суши-баров;Багратионовский проезд, 7 к20в;4e37c8bf1f6ebc502ce397f2;Япоша;Багратионовский пр, 7;
4504127908699780;Крошка Картошка, сеть кафе и киосков быстрого питания;Нижний Сусальный пер, 5 ст1а;4dde86a645dd033c3930d6ce;Крошка-Картошка;Нижний Сусальный переулок;
4504128908518180;Narva, кафе;Варшавское шоссе, 95 ст1;5108dc45e4b0a6dc078356f8;Кафе Narva;Варшавское ш., 95 к 1;
4504127910949310;Форвард, спортивный клуб;Порядковый пер, 1;51323685d63efadf11a18b35;"Спортивный клуб ""Форвард""";Порядковый переулок, д.1;
4504127910848080;Johnnie Green pub, ирландский паб;Мира проспект, 91 к1;4cfa66a334c1a09317ed3f0e;Johnnie Green Pub / Джонни Грин Паб;просп. Мира, 91,  корп. 1;
4504128908708310;Родники, жилой комплекс;Трудовая, 7;50543387e4b0a133022bff55;ДК Родники;Трудовая;
4504127908496500;Ортостом и К, стоматологический центр;Луганская, 4 к1;54856bcf498ea4b0d9725e6e;Ортостом и К;Луганская ул., 4, корп. 1;
4504127908390910;Гостиный Двор, сеть выставочных комплексов;Ильинка, 4;4baa4150f964a52017583ae3;Гостиный двор;ул. Ильинка, 4;
4504128908443640;Центр функциональной стоматологии;15-й микрорайон (Зеленоград), к1557;4f8fb223e4b06094e60fe29f;Центр Функциональной Стоматологии;К. 1557;
4504127916410990;Лайм, студия красоты;Ленинский проспект, вл39;4ec4bec06da117f8e5cfe036;Лайм;Ленинский просп., вл. 39, п. 14;
4504127916934720;СОТА, стоматологическая клиника;Мраморная, 2а;51dbd92e498e7c1ba686abe2;Сота;Мраморная, д. 2;
4504127908681850;Эхинацея, медицинский центр;Складочная, 6 ст7;4bde90b1ffdec9283ffde8a1;Эхинацея;Складочная ул., 6, стр.7;
4504127914597980;Magnum, автомойка;Андропова проспект, 22;4c8b48179ef0224bf4ea627b;Magnum;БЦ «Нагатинский»;
4504127908351100;Адельвина, парикмахерская;Пятницкое шоссе, 8;4e6c956018381712d9ed0f17;Адельвина;Пятницкое Шоссе, 8;
4504127912630530;Теремок, сеть блинных;Пресненская набережная, 2;4dc26a2a1f6ebdce47277b83;Теремок;ТРЦ «Афимолл Сити»;
4504127915249880;Парикмахерская;Новозаводская, 23;5246a59311d26f578913f2a6;Парикмахерская №315;Новозаводская ул.;
4504127908826430;City Club International, банкетный зал;Тараса Шевченко набережная, 23а;4bbe0f7fc6a2ef3b8638ddbd;City Club International;Башня 2000;
4504127915800730;Чистый город, ООО, сеть автомоек;Маломосковская, 22 ст2;4c2775a5136d20a1fdf3e661;"Автомойка ""Чистый Город""";Маломосковская ул., 22;
4504127920033980;Примавера, ресторан-кафе;Дмитрия Ульянова, 5а;4edf62c1e300bf196b14726c;Примавера;ул. Дмитрия Ульянова, 5а;
4504127914557560;2113, салон-магазин;Дубровская 1-я, 5;4e54c155d4c0fe03427d715e;Студия Красоты 2113;1-я Дубровская ул., 5;
4504128908372380;Гермес, кафе;Учинская, 10;4f7f08d9e4b08f16e0bb911c;Телестудия Гермес ТВ;Ул. Учинская, Д. 10;
4504127908351850;Детский сад №1187;Золоторожская набережная, 36а ст1;4fd30981e4b03b5ad9991af9;Детский сад 1187;Золоторожская набережная 36а;
4504128908494740;У Капитана, мини-отель;Севастопольский проспект, 28 к8;4f095d65e4b071c5767d2649;Мойка в Трех Капитанах;Севастопольский проспект 28к8;
4504127908721800;Ёрш, сеть пивных ресторанов;Перерва, 58;4c53373b479fc9284ff11c91;Ёрш;ул. Перерва, 58;
4504127908568955;Татшина-Центр, ООО, торговый дом;Серебрякова проезд, 2 к1;52bbd06b498ecb501bee8c02;Центральное экспертно-криминалистическое таможенное управление;ул. Клары Цеткин
4504128908486500;Бремен, ДНП, строящийся коттеджный поселок;Бремен кп (Марьино), 13;515bd7d2e4b0b0078effe82b;Баня Бремен;ДНП Марьино;
70000001017280700;Jungle Land, семейное кафе;Дмитровское шоссе, 163а;4fa40f21e4b04e768255c255;L&#39;Occitane @ ТЦ РИО;Дмитровское шоссе, 163 А
4504127915804990;Трюфель, салон красоты;Южнобутовская, 50;534d4c8a498ee99e622af8ba;Трюфель;Южнобутовская 50;
4504127908374460;Амстердам, салон красоты;Ильинка, 4;4c17aff6c2dfc9285468a869;Амстердам;ул. Ильинка, 4;
4504127908400530;Дентамастер+, стоматологическая клиника;Большая Бронная, 3 ст1;4ecb97309adfd1f5b5118467;Дентамастер+;Большая Бронная ул., 3, стр. 1;
4504127920483840;Реднор, сеть центров косметологии;Дмитровский пер, 2/10;4fb7500ee4b07c52a6665d59;Реднор;Дмитровский Переулок 2 Стр 1;
4504127913804920;Trans-Siberian Hostel, хостел;Барашевский пер, 12;4c834ddcd34ca1432da33480;Trans-siberian Hostel;12 Barashevskiy Pereulok;
4504128908460680;Krigare, тюнинг-центр;Ивантеевская, 17 к2 ст2;51f7513f498e9ebed7c91fff;"Тюнинг-центр ""KRIGARE""";ул. Ивантеевская, 17, корп. 2 стр.2;
4504127908416450;Дом Русского Зарубежья им. А. Солженицына, музей;Нижняя Радищевская, 2;4c21bc76aa8e9c747e4df4d4;Дом русского зарубежья им. А. Солженицына;Нижняя Радищевская ул., 2;
70000001007039700;Наследие, жилой квартал;Краснобогатырская, вл90 к1;5371dc0d498ec4a311faa698;"ЖК ""Наследие""";ул. Краснобогатырская, вл. 90;
4504127914404460;Образовательный центр им. С.Н. Олехника;Академика Анохина, 7;4ece08f41081bc34fb957889;Образовательный центр им. С. Н. Олехника;ул. Академика Анохина, д. 7;
70000001017281500;McDonald`s, сеть ресторанов быстрого питания;Маршала Бирюзова, 32;542929d6498e0b0d2565fffb;McDonald's;ул. Маршала Бирюзова, 32;
70000001007322800;Agip, автомойка;Ленинградское шоссе, 63г ст2;4bc61f31b387d13a9656c1e8;Agip;Ленинградское ш., 63Г;
4504127908355740;Восточная сказка, кафе;Краснопрудная, 7/9;4d484081dcdba143d773eeb1;Восточная Сказка;Краснопрудная, д.7/9;
4504127916679820;Автомойка на Февральской, 14д;Февральская, 14д;4ff4660fe4b03e2956bf3157;Мойка 24 часа;Февральская ул., 14Г;
70000001007446800;Городок, кафе;Академика Волгина, 2 к1;4dad75b74df0522cc55a259d;Городок;Академика Волгина, 4;
4504127909265410;Инфинити Партс, автосервис;Вавилова, 13;4e083de514959022c89b65b3;Инфинити Партс;ул. Вавилова, 13а;
4504127908751090;Салон-парикмахерская;Ивовая, 9;5184c16e498e6db425ec24c4;Парикмахерская;Ул. Ивовая, 9;
70000001017443500;Центр физической культуры и спорта Центрального административного округа г. Москвы;Мантулинская, 24;52e8d6d0498e05f6d344b4e7;"ГБУ ""Центр физической культуры и спорта ЦАО г.Москвы""";Мантулинская, 24;
